epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,149.007,1.69331,2.73687,1.04287,1.06644,0.46637,0.31889,0.33857,0.18046,0.4623,0.30324,0.32229,0.14487,1.62878,2.70111,0.96987,1.12024,0.000467,0.000467,0.000467
12,162.065,1.68394,2.72427,1.0236,1.0701,0.48698,0.31193,0.33718,0.17917,0.46341,0.29441,0.31152,0.13883,1.61747,2.68021,0.95953,1.11682,0.0004637,0.0004637,0.0004637
13,175.003,1.67739,2.67395,1.00753,1.04951,0.50104,0.32043,0.34444,0.18453,0.46999,0.30086,0.31604,0.1403,1.59971,2.64961,0.95417,1.10852,0.0004604,0.0004604,0.0004604
14,189.04,1.66848,2.70594,0.99148,1.04669,0.46556,0.34646,0.3495,0.1884,0.44202,0.3286,0.33035,0.14703,1.59925,2.65079,0.95775,1.11057,0.0004571,0.0004571,0.0004571
15,203.192,1.74405,2.75424,1.06261,1.06293,0.50123,0.3483,0.35796,0.19177,0.48813,0.32686,0.3356,0.15137,1.61709,2.65787,0.977,1.12366,0.0004538,0.0004538,0.0004538
16,217.382,1.66043,2.70927,0.95133,1.05751,0.49356,0.35686,0.36017,0.19335,0.46463,0.3409,0.33717,0.15402,1.61224,2.66923,0.97111,1.11536,0.0004505,0.0004505,0.0004505
17,231.411,1.74359,2.69743,1.02633,1.04102,0.48129,0.33607,0.35378,0.18996,0.45425,0.31529,0.32679,0.14723,1.60441,2.69834,0.95098,1.11201,0.0004472,0.0004472,0.0004472
18,244.316,1.61266,2.58168,0.98401,1.03487,0.50417,0.31077,0.35211,0.19207,0.44,0.31301,0.32771,0.14592,1.59037,2.68583,0.94912,1.10441,0.0004439,0.0004439,0.0004439
19,256.962,1.56484,2.51695,0.9512,1.05008,0.47805,0.31758,0.35054,0.19036,0.4621,0.3023,0.32947,0.1492,1.59159,2.67495,0.95853,1.10702,0.0004406,0.0004406,0.0004406
20,270.749,1.66497,2.65567,0.98282,1.04323,0.48621,0.31806,0.34512,0.18869,0.48088,0.30024,0.32638,0.14953,1.60017,2.66239,0.96194,1.11344,0.0004373,0.0004373,0.0004373
21,284.52,1.58025,2.66297,0.9299,1.04176,0.50146,0.31857,0.3444,0.1874,0.48192,0.30824,0.33011,0.15167,1.61906,2.64516,0.97241,1.11809,0.000434,0.000434,0.000434
22,298.281,1.66185,2.60291,1.00765,1.05169,0.51521,0.32729,0.35384,0.19171,0.50806,0.31224,0.33692,0.15267,1.61148,2.6497,0.96167,1.11431,0.0004307,0.0004307,0.0004307
23,311.235,1.64268,2.57433,0.98508,1.03909,0.51391,0.33048,0.36336,0.19748,0.49042,0.31698,0.34188,0.15407,1.5955,2.63591,0.95168,1.10617,0.0004274,0.0004274,0.0004274
24,324.931,1.64183,2.58417,0.97175,1.04713,0.49411,0.34141,0.36513,0.19706,0.49097,0.32214,0.34436,0.15503,1.58761,2.63079,0.95656,1.0993,0.0004241,0.0004241,0.0004241
25,338.2,1.66745,2.64719,1.00247,1.03347,0.51569,0.32813,0.36181,0.19543,0.49093,0.31064,0.33478,0.15152,1.58354,2.62779,0.94493,1.09805,0.0004208,0.0004208,0.0004208
26,351.262,1.68435,2.67829,1.02196,1.04574,0.5079,0.32252,0.35164,0.18989,0.48892,0.30663,0.32554,0.14862,1.58937,2.63102,0.9514,1.10143,0.0004175,0.0004175,0.0004175
27,364.242,1.65839,2.59201,1.01182,1.04203,0.47823,0.35064,0.35991,0.1927,0.45942,0.33806,0.34233,0.15456,1.5939,2.63115,0.95044,1.10695,0.0004142,0.0004142,0.0004142
28,377.555,1.64502,2.60321,1.02121,1.03433,0.48341,0.35361,0.35693,0.1926,0.47697,0.32212,0.33345,0.1507,1.58528,2.6294,0.97722,1.10825,0.0004109,0.0004109,0.0004109
29,391.03,1.58791,2.59961,0.95762,1.05,0.50661,0.33925,0.36025,0.1973,0.47483,0.32377,0.33642,0.15447,1.59295,2.632,0.95781,1.11054,0.0004076,0.0004076,0.0004076
30,404.932,1.60853,2.63647,0.94955,1.04976,0.50478,0.33687,0.35239,0.19359,0.48128,0.31921,0.3281,0.14989,1.6002,2.64239,0.94411,1.11099,0.0004043,0.0004043,0.0004043
31,418.322,1.55504,2.50012,0.94678,1.0265,0.52924,0.31175,0.34707,0.18998,0.48675,0.30033,0.3204,0.14655,1.58969,2.63785,0.93383,1.10178,0.000401,0.000401,0.000401
32,431.632,1.60164,2.52286,0.98667,1.03964,0.48038,0.33927,0.35769,0.19359,0.46448,0.32385,0.33368,0.15012,1.58874,2.6515,0.94214,1.0995,0.0003977,0.0003977,0.0003977
33,445.136,1.60284,2.61191,0.97285,1.05046,0.49827,0.35248,0.36665,0.19529,0.47447,0.32375,0.33768,0.15308,1.59957,2.65648,0.95356,1.10614,0.0003944,0.0003944,0.0003944
34,458.854,1.53018,2.54111,0.89634,1.03765,0.48819,0.35435,0.36775,0.19669,0.46929,0.32717,0.34217,0.15673,1.59805,2.64154,0.94839,1.10627,0.0003911,0.0003911,0.0003911
35,473.079,1.58149,2.59976,0.94157,1.03436,0.48247,0.34816,0.36415,0.19651,0.49974,0.30377,0.33882,0.1564,1.59559,2.6323,0.94014,1.1048,0.0003878,0.0003878,0.0003878
36,486.478,1.53109,2.48084,0.89217,1.02726,0.49949,0.32824,0.3569,0.1925,0.485,0.31048,0.33683,0.15392,1.61127,2.63843,0.94611,1.11277,0.0003845,0.0003845,0.0003845
37,500.133,1.61737,2.56807,0.96015,1.03097,0.50146,0.34261,0.36742,0.19481,0.48951,0.32505,0.3491,0.15988,1.62462,2.64435,0.94864,1.1201,0.0003812,0.0003812,0.0003812
38,513.437,1.54842,2.52772,0.92164,1.01915,0.50922,0.35356,0.37373,0.20105,0.47909,0.3374,0.35025,0.16302,1.59943,2.63149,0.93743,1.1121,0.0003779,0.0003779,0.0003779
39,526.586,1.54899,2.55287,0.91282,1.03072,0.52213,0.35537,0.37717,0.20537,0.50513,0.34152,0.35765,0.16586,1.59062,2.63799,0.93188,1.1093,0.0003746,0.0003746,0.0003746
40,540.635,1.58663,2.53065,0.90758,1.01747,0.48902,0.35562,0.37154,0.20173,0.51311,0.31785,0.34824,0.16075,1.59313,2.62162,0.92341,1.11037,0.0003713,0.0003713,0.0003713
41,554.228,1.65418,2.56002,0.95691,1.03019,0.50197,0.34811,0.36293,0.1961,0.52463,0.30169,0.3326,0.15535,1.58909,2.61317,0.93452,1.1043,0.000368,0.000368,0.000368
42,567.094,1.61819,2.52943,0.98074,1.03066,0.49429,0.33165,0.35783,0.19324,0.47636,0.31174,0.33421,0.15411,1.59246,2.62485,0.93113,1.10019,0.0003647,0.0003647,0.0003647
43,580.934,1.5572,2.45351,0.92459,1.03091,0.50765,0.33904,0.37087,0.20196,0.48112,0.32232,0.34532,0.15921,1.57563,2.60439,0.91667,1.09667,0.0003614,0.0003614,0.0003614
44,594.384,1.56666,2.47892,0.93825,1.02582,0.50646,0.34977,0.37126,0.20394,0.47262,0.33105,0.34422,0.15789,1.56227,2.60216,0.92657,1.09601,0.0003581,0.0003581,0.0003581
45,607.877,1.66641,2.6085,0.98639,1.02334,0.51387,0.35191,0.37028,0.20371,0.4827,0.3275,0.34247,0.15745,1.56594,2.60153,0.93487,1.09835,0.0003548,0.0003548,0.0003548
46,621.464,1.57286,2.54958,0.91945,1.03343,0.50568,0.35114,0.36302,0.19986,0.47031,0.33048,0.33543,0.15753,1.58154,2.60914,0.95343,1.10033,0.0003515,0.0003515,0.0003515
47,634.971,1.60445,2.49584,0.93588,1.01852,0.49003,0.35357,0.36341,0.19738,0.4635,0.33525,0.33847,0.15763,1.60109,2.61443,0.94591,1.10597,0.0003482,0.0003482,0.0003482
48,648.447,1.58322,2.50202,0.94415,1.02965,0.51781,0.34065,0.36596,0.19757,0.495,0.32186,0.34442,0.1577,1.60855,2.60634,0.93748,1.10494,0.0003449,0.0003449,0.0003449
49,662.369,1.57138,2.51586,0.92336,1.02057,0.48995,0.34187,0.36154,0.19362,0.46418,0.32266,0.33702,0.15274,1.60859,2.6073,0.95198,1.10897,0.0003416,0.0003416,0.0003416
50,675.966,1.62175,2.49064,0.95872,1.01782,0.48408,0.34618,0.36001,0.19324,0.45246,0.33164,0.33666,0.15116,1.60138,2.62432,0.95707,1.11639,0.0003383,0.0003383,0.0003383
51,689.541,1.56938,2.46909,0.94257,1.02683,0.49325,0.35322,0.36495,0.19683,0.47862,0.32407,0.33768,0.15425,1.59076,2.63239,0.95922,1.1133,0.000335,0.000335,0.000335
52,702.995,1.58482,2.50688,0.96702,1.02599,0.4765,0.36652,0.36418,0.19537,0.45238,0.34232,0.33796,0.15694,1.58892,2.62832,0.95219,1.10805,0.0003317,0.0003317,0.0003317
53,715.925,1.54045,2.46662,0.92537,1.02548,0.4946,0.35094,0.36207,0.19693,0.47842,0.33574,0.34181,0.15919,1.58335,2.62825,0.94588,1.10026,0.0003284,0.0003284,0.0003284
54,730.286,1.53381,2.50357,0.90717,1.01773,0.50576,0.35273,0.36781,0.20155,0.47875,0.3298,0.33938,0.15998,1.57855,2.62337,0.9353,1.1002,0.0003251,0.0003251,0.0003251
55,743.561,1.60654,2.56413,0.93437,1.01291,0.50215,0.34405,0.36897,0.20019,0.47572,0.30854,0.33664,0.1557,1.58457,2.61816,0.92511,1.09743,0.0003218,0.0003218,0.0003218
56,756.964,1.5397,2.49367,0.90513,1.03025,0.52312,0.33829,0.36876,0.1999,0.48205,0.30951,0.33417,0.15411,1.58842,2.62428,0.92273,1.09753,0.0003185,0.0003185,0.0003185
57,771.25,1.59308,2.50756,0.91212,1.01644,0.50282,0.35357,0.37471,0.20123,0.46528,0.32698,0.34154,0.15712,1.59203,2.60566,0.92424,1.10173,0.0003152,0.0003152,0.0003152
58,785.207,1.64344,2.54809,0.97947,1.02366,0.50822,0.34267,0.37101,0.20089,0.50105,0.32743,0.34986,0.16341,1.5893,2.59076,0.95046,1.10047,0.0003119,0.0003119,0.0003119
59,798.67,1.50549,2.41262,0.8693,1.01202,0.50999,0.35423,0.37637,0.19919,0.51316,0.33572,0.3578,0.16758,1.60438,2.599,0.95848,1.10667,0.0003086,0.0003086,0.0003086
