epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,136.017,1.99703,3.28969,1.31553,1.12191,0.35353,0.26101,0.24522,0.12473,0.32177,0.23394,0.21423,0.08703,1.86368,3.35951,1.18475,1.16581,0.00150197,0.00150197,0.00150197
12,146.234,2.05,3.34676,1.2966,1.13755,0.33537,0.27066,0.25698,0.13454,0.30362,0.23222,0.20627,0.08695,1.77999,3.44921,1.16106,1.13411,0.00148546,0.00148546,0.00148546
13,156.782,1.9084,3.19352,1.25499,1.13478,0.30776,0.22979,0.23435,0.12862,0.28947,0.21771,0.21748,0.09714,1.73332,3.13963,1.17914,1.1032,0.00146896,0.00146896,0.00146896
14,167.204,1.93537,3.17102,1.19225,1.09782,0.30797,0.24688,0.24133,0.13079,0.28153,0.22444,0.2178,0.0967,1.75053,3.13332,1.13008,1.1092,0.00145246,0.00145246,0.00145246
15,194.847,1.92719,3.17719,1.21776,1.10032,0.3993,0.24399,0.25819,0.13886,0.39366,0.23117,0.23877,0.10384,1.72618,3.07335,1.15477,1.09653,0.00143595,0.00143595,0.00143595
16,220.669,1.72246,2.96805,1.08414,1.08991,0.33473,0.23553,0.2435,0.13575,0.32624,0.22308,0.22284,0.10278,1.69884,3.06459,1.12471,1.09458,0.00141945,0.00141945,0.00141945
17,239.491,1.81266,3.09343,1.1331,1.08957,0.38876,0.29275,0.2909,0.1534,0.37016,0.27029,0.26085,0.10675,1.71841,3.14714,1.07748,1.0991,0.00140295,0.00140295,0.00140295
18,267.198,1.85587,3.11899,1.14025,1.0835,0.3778,0.2734,0.27587,0.14622,0.37323,0.26398,0.26259,0.11611,1.7431,3.01248,1.0782,1.1078,0.00138644,0.00138644,0.00138644
19,278.361,1.92749,3.20143,1.20873,1.10029,0.39583,0.2764,0.28974,0.15312,0.38228,0.24325,0.26074,0.11253,1.70868,2.95795,1.04367,1.09589,0.00136994,0.00136994,0.00136994
20,289.627,1.81629,3.01193,1.1552,1.09086,0.41237,0.29621,0.30624,0.16224,0.38938,0.27779,0.28319,0.12798,1.70206,2.90243,1.02659,1.09232,0.00135344,0.00135344,0.00135344
21,316.472,1.83619,3.14158,1.09368,1.0684,0.39014,0.28009,0.28576,0.15516,0.37251,0.26092,0.26416,0.11926,1.67128,2.93018,1.02047,1.07532,0.00133693,0.00133693,0.00133693
22,326.227,1.78746,3.09908,1.10805,1.0899,0.42903,0.29077,0.30887,0.16528,0.40891,0.27245,0.28503,0.13045,1.69773,2.97649,1.01855,1.08874,0.00132043,0.00132043,0.00132043
23,337.534,1.88116,3.10089,1.14119,1.08115,0.39335,0.27553,0.28844,0.15167,0.3568,0.2471,0.25933,0.11478,1.72194,2.98989,1.05088,1.09996,0.00130393,0.00130393,0.00130393
24,348.118,1.91743,3.13806,1.14663,1.09195,0.41733,0.28842,0.31127,0.16167,0.40964,0.27513,0.29088,0.12839,1.68699,2.94141,1.04603,1.09621,0.00128742,0.00128742,0.00128742
25,358.844,1.82076,3.0795,1.10101,1.0685,0.41193,0.31082,0.32492,0.17078,0.36468,0.28259,0.28079,0.119,1.66796,3.1233,1.04679,1.09655,0.00127092,0.00127092,0.00127092
26,368.572,1.93252,3.03158,1.19265,1.08516,0.44286,0.31166,0.33999,0.18661,0.41682,0.28848,0.31005,0.13984,1.6259,2.94345,0.99629,1.06918,0.00125442,0.00125442,0.00125442
27,379.106,1.92377,3.04953,1.13742,1.05995,0.43718,0.30024,0.3259,0.17583,0.396,0.26311,0.28511,0.12702,1.66214,2.98517,1.04314,1.07835,0.00123791,0.00123791,0.00123791
28,389.104,1.82272,2.96819,1.12898,1.06526,0.41149,0.32392,0.33133,0.17838,0.37779,0.29745,0.30494,0.14396,1.64352,2.82327,1.04897,1.07393,0.00122141,0.00122141,0.00122141
29,400.04,1.76487,2.9943,1.0592,1.05667,0.3895,0.3429,0.317,0.17231,0.36963,0.3175,0.29845,0.13625,1.62322,2.84293,1.00986,1.06965,0.00120491,0.00120491,0.00120491
30,409.549,1.81769,2.94515,1.12169,1.06614,0.40394,0.32935,0.31578,0.17123,0.39716,0.29779,0.29541,0.13576,1.6441,2.86624,1.0007,1.07617,0.0011884,0.0011884,0.0011884
31,419.279,1.84503,2.98507,1.13208,1.06424,0.41829,0.32485,0.33167,0.17558,0.40326,0.29764,0.3089,0.14073,1.65622,2.81697,0.97681,1.07372,0.0011719,0.0011719,0.0011719
32,429.049,1.80638,2.9381,1.10763,1.06724,0.4243,0.32124,0.33877,0.18168,0.42555,0.30558,0.32261,0.14392,1.65075,2.90362,0.98082,1.07696,0.0011554,0.0011554,0.0011554
33,439.488,1.76903,2.90942,1.06303,1.04375,0.43187,0.31299,0.33496,0.18175,0.42071,0.29582,0.3241,0.1486,1.63651,2.79409,1.00882,1.07034,0.00113889,0.00113889,0.00113889
34,449.825,1.75347,2.91208,1.03946,1.04473,0.43009,0.31557,0.3317,0.18045,0.41319,0.29374,0.31241,0.14439,1.62187,2.81803,1.00175,1.06567,0.00112239,0.00112239,0.00112239
35,459.867,1.72031,2.90783,1.02846,1.05261,0.42834,0.29988,0.31477,0.16776,0.39118,0.26844,0.28261,0.12848,1.62885,2.80271,0.98769,1.06596,0.00110589,0.00110589,0.00110589
36,470.246,1.72211,2.86885,1.02095,1.04994,0.42689,0.32554,0.32969,0.17495,0.40055,0.29315,0.29775,0.13368,1.61528,2.81035,0.96387,1.05986,0.00108938,0.00108938,0.00108938
37,480.598,1.71487,2.8256,1.00102,1.03274,0.39164,0.29611,0.29852,0.1624,0.39264,0.2567,0.27649,0.1247,1.64166,2.845,0.97944,1.05952,0.00107288,0.00107288,0.00107288
38,489.56,1.77547,2.83226,1.04119,1.02649,0.40168,0.29486,0.29451,0.15924,0.36688,0.26631,0.26476,0.1217,1.65293,2.82029,0.9868,1.05917,0.00105638,0.00105638,0.00105638
39,499.833,1.7437,2.82858,1.03581,1.04418,0.43476,0.31649,0.31805,0.1699,0.40357,0.28697,0.29125,0.13183,1.67142,2.80103,0.98953,1.07402,0.00103987,0.00103987,0.00103987
40,510.02,1.72476,2.86686,1.01866,1.0415,0.43292,0.32917,0.33924,0.18209,0.4176,0.29241,0.31311,0.13893,1.62811,2.79517,0.98172,1.06235,0.00102337,0.00102337,0.00102337
41,520.164,1.72176,2.86181,1.02112,1.04163,0.44964,0.33878,0.34758,0.18704,0.42939,0.3138,0.32523,0.15083,1.64536,2.76,0.96711,1.06931,0.00100687,0.00100687,0.00100687
42,530.153,1.65644,2.7479,1.00176,1.03239,0.41309,0.33355,0.33422,0.18401,0.40992,0.3115,0.31767,0.1496,1.61233,2.71453,0.96134,1.05955,0.000990365,0.000990365,0.000990365
43,540.231,1.7292,2.85805,1.02877,1.05206,0.44652,0.35026,0.36254,0.19497,0.43652,0.3343,0.34752,0.16194,1.6166,2.7089,0.95105,1.07173,0.000973861,0.000973861,0.000973861
44,549.99,1.72012,2.78869,1.03725,1.04044,0.44932,0.34366,0.35427,0.19528,0.41953,0.32325,0.33247,0.15448,1.59157,2.70113,0.93151,1.07074,0.000957358,0.000957358,0.000957358
45,560.077,1.66695,2.74812,0.98711,1.02517,0.45824,0.33614,0.34071,0.18787,0.44303,0.32588,0.32865,0.15315,1.5952,2.70384,0.93168,1.06305,0.000940855,0.000940855,0.000940855
46,569.261,1.72557,2.7877,1.03512,1.03997,0.43978,0.34614,0.35079,0.19303,0.44859,0.33319,0.34322,0.15564,1.58644,2.72333,0.93302,1.0578,0.000924352,0.000924352,0.000924352
47,579.677,1.69195,2.86471,0.99291,1.03907,0.43838,0.34844,0.35363,0.18765,0.42038,0.32095,0.32701,0.14687,1.61693,2.73634,0.9455,1.0606,0.000907848,0.000907848,0.000907848
48,589.63,1.79455,2.87159,1.05907,1.04032,0.43452,0.31782,0.32948,0.17143,0.41191,0.29335,0.30456,0.13618,1.67451,2.71564,0.98913,1.08271,0.000891345,0.000891345,0.000891345
49,599.553,1.5848,2.73453,0.93279,1.01587,0.44406,0.31903,0.32611,0.17402,0.41122,0.2903,0.2972,0.13738,1.63937,2.75117,0.95548,1.07376,0.000874842,0.000874842,0.000874842
50,609.514,1.63909,2.73369,0.95748,1.0209,0.42736,0.32842,0.32768,0.1806,0.40755,0.29584,0.30372,0.14054,1.63712,2.74841,0.94476,1.07677,0.000858338,0.000858338,0.000858338
51,619.444,1.63972,2.64031,0.98329,1.02654,0.44625,0.34126,0.34222,0.18779,0.42018,0.32024,0.31974,0.14924,1.62998,2.68726,0.92811,1.07119,0.000841835,0.000841835,0.000841835
52,629.178,1.70927,2.7787,1.00962,1.02869,0.46276,0.33869,0.34486,0.18731,0.43998,0.3187,0.32269,0.15216,1.64189,2.71769,0.92805,1.06957,0.000825332,0.000825332,0.000825332
53,638.857,1.65591,2.69419,0.95235,1.01287,0.4548,0.32717,0.3407,0.18436,0.42775,0.30129,0.31413,0.14928,1.63598,2.70533,0.93975,1.06617,0.000808828,0.000808828,0.000808828
54,648.382,1.66899,2.72669,0.94341,1.01839,0.43944,0.31021,0.32731,0.17551,0.40918,0.28842,0.30124,0.14037,1.64934,2.72075,0.9541,1.07348,0.000792325,0.000792325,0.000792325
55,658.523,1.68019,2.79351,0.96424,1.02763,0.43587,0.30882,0.33073,0.17732,0.41228,0.28842,0.30954,0.14475,1.63615,2.72782,0.95448,1.0666,0.000775822,0.000775822,0.000775822
56,669.611,1.69413,2.77122,0.98509,1.03443,0.43819,0.33297,0.34699,0.18787,0.40891,0.32088,0.32638,0.15261,1.62505,2.70086,0.95008,1.06776,0.000759318,0.000759318,0.000759318
57,679.468,1.60552,2.68249,0.927,1.01361,0.44509,0.34934,0.35189,0.19273,0.42317,0.31736,0.32876,0.15091,1.59911,2.71131,0.94044,1.05776,0.000742815,0.000742815,0.000742815
58,690.027,1.69105,2.77366,0.9577,1.00736,0.44688,0.34612,0.35171,0.19401,0.41987,0.32374,0.32857,0.15561,1.59769,2.70972,0.9284,1.05233,0.000726312,0.000726312,0.000726312
59,700.62,1.70927,2.8415,0.99121,1.02334,0.45421,0.35484,0.36102,0.19764,0.41979,0.32991,0.33564,0.15882,1.60942,2.66566,0.92044,1.05764,0.000709809,0.000709809,0.000709809
60,710.789,1.63628,2.73423,0.94767,1.00608,0.45576,0.3721,0.36813,0.19691,0.43736,0.33001,0.33474,0.15641,1.60473,2.71935,0.93324,1.06347,0.000693305,0.000693305,0.000693305
61,720.427,1.71536,2.66753,1.0148,1.01567,0.44263,0.33458,0.34324,0.18808,0.40422,0.30273,0.30856,0.14298,1.61532,2.77073,0.93991,1.06136,0.000676802,0.000676802,0.000676802
62,729.546,1.64398,2.66978,0.95593,1.00426,0.45388,0.31123,0.33344,0.18386,0.40527,0.28778,0.30422,0.14263,1.61967,2.71679,0.95585,1.06261,0.000660299,0.000660299,0.000660299
63,739.491,1.76918,2.78944,1.04903,1.02151,0.46186,0.31235,0.34309,0.19204,0.42615,0.30638,0.32662,0.15783,1.62086,2.6526,0.94416,1.06408,0.000643795,0.000643795,0.000643795
64,749.167,1.6692,2.71708,0.98843,1.01443,0.43605,0.34777,0.35776,0.1962,0.41076,0.31871,0.33035,0.15418,1.6295,2.73774,0.94111,1.06388,0.000627292,0.000627292,0.000627292
65,759.314,1.65266,2.7248,0.95365,1.02538,0.45916,0.34993,0.35558,0.1928,0.4321,0.32481,0.3305,0.15537,1.60782,2.68923,0.9394,1.05654,0.000610789,0.000610789,0.000610789
66,769.512,1.66902,2.68567,0.97706,1.00911,0.47589,0.32666,0.34188,0.18555,0.45501,0.29884,0.31594,0.14547,1.60609,2.69629,0.93262,1.05861,0.000594286,0.000594286,0.000594286
67,779.311,1.69782,2.73742,0.98701,1.02426,0.44754,0.3543,0.35302,0.19058,0.42214,0.31951,0.32395,0.14997,1.61558,2.67815,0.91693,1.06428,0.000577782,0.000577782,0.000577782
68,790.053,1.64172,2.74571,0.9367,1.01548,0.44076,0.38527,0.36549,0.19903,0.42294,0.35543,0.34413,0.15995,1.59646,2.66343,0.9061,1.06306,0.000561279,0.000561279,0.000561279
69,800.24,1.62105,2.69006,0.93853,1.01336,0.44847,0.36901,0.35837,0.19743,0.42703,0.34316,0.33513,0.15705,1.5764,2.67472,0.90096,1.0567,0.000544776,0.000544776,0.000544776
70,809.801,1.6638,2.67982,0.94599,1.00839,0.45836,0.35891,0.35851,0.19688,0.44286,0.32891,0.33457,0.15518,1.57088,2.65416,0.90146,1.05497,0.000528272,0.000528272,0.000528272
71,819.976,1.63342,2.73014,0.92174,0.99972,0.44041,0.35319,0.35125,0.19271,0.41526,0.32458,0.32735,0.15497,1.58013,2.63854,0.92477,1.05588,0.000511769,0.000511769,0.000511769
72,829.793,1.67158,2.65026,0.96416,1.00775,0.46681,0.3483,0.35903,0.19755,0.43908,0.3272,0.33686,0.16041,1.57248,2.66675,0.91965,1.05532,0.000495266,0.000495266,0.000495266
73,840.383,1.6727,2.72294,0.94624,1.0162,0.45346,0.34852,0.3596,0.19631,0.42739,0.32178,0.33624,0.15989,1.59339,2.62788,0.92137,1.06084,0.000478762,0.000478762,0.000478762
74,850.16,1.63983,2.65231,0.93899,1.00456,0.44638,0.33624,0.34666,0.18641,0.41189,0.2954,0.30806,0.1473,1.61503,2.66935,0.91717,1.0577,0.000462259,0.000462259,0.000462259
75,859.654,1.61717,2.60832,0.9414,0.99694,0.46469,0.34155,0.35503,0.19095,0.42248,0.31229,0.31982,0.15136,1.61694,2.66834,0.91587,1.06019,0.000445756,0.000445756,0.000445756
76,870.257,1.55636,2.67184,0.8766,0.99756,0.46207,0.35091,0.35822,0.1927,0.43621,0.33176,0.33413,0.15716,1.62583,2.67652,0.92234,1.06846,0.000429253,0.000429253,0.000429253
77,880.039,1.60866,2.65793,0.91373,1.00848,0.44939,0.34534,0.35233,0.19127,0.41326,0.31265,0.3185,0.15048,1.60314,2.69351,0.91437,1.06022,0.000412749,0.000412749,0.000412749
78,889.494,1.58046,2.6367,0.8993,0.99755,0.44567,0.35221,0.35687,0.19326,0.41373,0.32073,0.32356,0.15251,1.59455,2.68424,0.91267,1.05813,0.000396246,0.000396246,0.000396246
79,899.468,1.65208,2.70123,0.92157,0.99722,0.47494,0.34795,0.36462,0.19586,0.44026,0.31389,0.32905,0.15552,1.5991,2.67175,0.91687,1.05768,0.000379743,0.000379743,0.000379743
80,909.322,1.583,2.61185,0.90766,0.99199,0.47708,0.35167,0.3681,0.20082,0.44419,0.3128,0.32899,0.15684,1.59933,2.69015,0.9153,1.05645,0.000363239,0.000363239,0.000363239
81,919.156,1.6441,2.63932,0.93345,1.00361,0.49374,0.35145,0.37441,0.20141,0.45547,0.32246,0.34167,0.16032,1.60495,2.70797,0.91142,1.05726,0.000346736,0.000346736,0.000346736
82,929.234,1.53138,2.58549,0.86882,0.99072,0.48176,0.36166,0.37173,0.20103,0.44024,0.33094,0.34259,0.16138,1.60035,2.6875,0.90228,1.05638,0.000330233,0.000330233,0.000330233
83,939.09,1.59452,2.64767,0.89339,1.00732,0.49366,0.34999,0.37152,0.20283,0.45595,0.31951,0.34234,0.16046,1.59367,2.65583,0.89478,1.05362,0.000313729,0.000313729,0.000313729
84,948.944,1.55635,2.56874,0.86527,0.98942,0.47902,0.34733,0.36771,0.20201,0.44109,0.31291,0.3322,0.15513,1.57821,2.66805,0.89486,1.04909,0.000297226,0.000297226,0.000297226
85,959.339,1.64047,2.63411,0.94017,1.00133,0.47045,0.34589,0.36479,0.20203,0.44439,0.3178,0.33486,0.15797,1.57554,2.67178,0.90297,1.04809,0.000280723,0.000280723,0.000280723
86,968.791,1.64136,2.72196,0.91605,0.99148,0.47737,0.34951,0.37051,0.20221,0.44902,0.32096,0.34155,0.16124,1.57705,2.66622,0.90633,1.04964,0.00026422,0.00026422,0.00026422
87,979.073,1.59929,2.62007,0.89594,0.99592,0.4715,0.34394,0.36437,0.19903,0.44321,0.31917,0.33805,0.16027,1.57908,2.67555,0.90671,1.05134,0.000247716,0.000247716,0.000247716
88,989.138,1.6087,2.63911,0.90475,0.98975,0.45653,0.35063,0.36433,0.19867,0.42402,0.32566,0.33599,0.15868,1.57838,2.6635,0.90578,1.05308,0.000231213,0.000231213,0.000231213
89,998.773,1.52483,2.54526,0.8595,0.98643,0.46308,0.35733,0.36957,0.19959,0.43851,0.31349,0.33538,0.15831,1.57928,2.63625,0.90366,1.05622,0.00021471,0.00021471,0.00021471
90,1008.95,1.56666,2.65024,0.85707,0.98611,0.47298,0.36389,0.37351,0.20303,0.44591,0.32198,0.33811,0.15996,1.57791,2.63039,0.89358,1.05545,0.000198206,0.000198206,0.000198206
91,1047.48,1.6021,2.5901,0.93953,1.00733,0.47822,0.35963,0.37026,0.20154,0.45757,0.3183,0.33705,0.16032,1.58261,2.63733,0.89319,1.0552,0.000181703,0.000181703,0.000181703
92,1056.81,1.58968,2.60523,0.94209,1.00269,0.48365,0.36711,0.37326,0.20162,0.44832,0.33906,0.34199,0.16242,1.6068,2.64681,0.89879,1.06439,0.0001652,0.0001652,0.0001652
93,1065.73,1.5946,2.54962,0.94082,0.98704,0.48149,0.37487,0.37755,0.20371,0.44913,0.3427,0.34659,0.16428,1.60686,2.65072,0.8972,1.06624,0.000148696,0.000148696,0.000148696
94,1073.99,1.60507,2.58122,0.94314,0.99802,0.47585,0.38183,0.38002,0.20512,0.45539,0.34381,0.34989,0.16593,1.59674,2.6571,0.89494,1.06489,0.000132193,0.000132193,0.000132193
95,1082.93,1.55759,2.53498,0.89085,0.99778,0.47828,0.37704,0.37615,0.20369,0.452,0.34165,0.34839,0.16637,1.59046,2.67576,0.89834,1.06425,0.00011569,0.00011569,0.00011569
96,1091.33,1.59256,2.54901,0.91296,0.99031,0.47988,0.37027,0.37489,0.20282,0.44904,0.33392,0.34437,0.16379,1.59102,2.67893,0.89979,1.06506,9.91865e-05,9.91865e-05,9.91865e-05
97,1099.63,1.55607,2.54124,0.88173,0.99491,0.47482,0.37046,0.37236,0.20039,0.4471,0.3293,0.33879,0.16122,1.59103,2.66671,0.89535,1.06196,8.26832e-05,8.26832e-05,8.26832e-05
98,1108.42,1.59971,2.57675,0.9063,0.98484,0.47254,0.36867,0.37211,0.20001,0.4464,0.32991,0.33699,0.15993,1.59244,2.65592,0.89231,1.06028,6.61799e-05,6.61799e-05,6.61799e-05
99,1117.19,1.5842,2.57146,0.8843,0.98779,0.478,0.36781,0.37182,0.20029,0.44138,0.32898,0.33595,0.16039,1.5918,2.65076,0.89243,1.06041,4.96766e-05,4.96766e-05,4.96766e-05
100,1126.2,1.57613,2.52474,0.88725,0.97496,0.4774,0.36476,0.37256,0.20128,0.44777,0.32627,0.33749,0.15991,1.58783,2.64737,0.89267,1.05829,3.31733e-05,3.31733e-05,3.31733e-05
