epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,263.849,1.57757,2.60831,0.93669,1.06051,0.46918,0.38803,0.3761,0.19448,0.43532,0.35494,0.3425,0.16016,1.75269,2.56662,1.04434,1.08966,0.0004406,0.0004406,0.0004406
20,277.783,1.66088,2.70584,0.97218,1.04937,0.47693,0.35688,0.3601,0.18743,0.45283,0.33074,0.33099,0.15731,1.75526,2.54997,1.04303,1.08489,0.0004373,0.0004373,0.0004373
21,291.354,1.59705,2.60399,0.95846,1.05078,0.4992,0.37055,0.37643,0.19504,0.47901,0.34883,0.35303,0.16677,1.78096,2.54692,1.03489,1.08861,0.000434,0.000434,0.000434
22,305.259,1.7006,2.68092,1.00985,1.05975,0.47827,0.38943,0.38056,0.19769,0.46633,0.36243,0.35301,0.16364,1.78717,2.54964,1.04294,1.0979,0.0004307,0.0004307,0.0004307
23,319.108,1.65166,2.64737,0.98886,1.0457,0.4839,0.38783,0.3834,0.20108,0.45652,0.35963,0.35469,0.1641,1.76558,2.53017,1.03336,1.08875,0.0004274,0.0004274,0.0004274
24,332.302,1.65241,2.60244,1.01522,1.05178,0.50692,0.36872,0.38228,0.19974,0.46371,0.33294,0.3461,0.16328,1.74832,2.51718,1.02905,1.08129,0.0004241,0.0004241,0.0004241
25,346.08,1.64329,2.61141,0.98073,1.03377,0.50072,0.36703,0.37622,0.19624,0.48256,0.34537,0.3532,0.16637,1.74838,2.51289,1.02264,1.07842,0.0004208,0.0004208,0.0004208
26,359.674,1.67205,2.65958,1.01224,1.04021,0.49414,0.34639,0.36344,0.19072,0.50898,0.32827,0.34968,0.16628,1.7721,2.53211,1.02623,1.09245,0.0004175,0.0004175,0.0004175
27,373.388,1.64392,2.59058,0.99573,1.03939,0.5116,0.37742,0.38176,0.1971,0.51276,0.35917,0.36862,0.17261,1.78401,2.54614,1.03396,1.10433,0.0004142,0.0004142,0.0004142
28,386.587,1.61638,2.5653,0.99833,1.04942,0.5325,0.39862,0.3955,0.20525,0.50879,0.3664,0.36957,0.17055,1.7597,2.54182,1.02836,1.09694,0.0004109,0.0004109,0.0004109
29,400.033,1.62066,2.61036,0.98923,1.05648,0.50315,0.39289,0.38659,0.2022,0.4779,0.36257,0.35667,0.16458,1.74556,2.53873,1.01741,1.08821,0.0004076,0.0004076,0.0004076
30,413.59,1.5265,2.52142,0.9038,1.04478,0.50958,0.35864,0.3723,0.19572,0.48153,0.33283,0.34365,0.16064,1.75244,2.55205,1.01896,1.08961,0.0004043,0.0004043,0.0004043
31,427.007,1.59758,2.59204,0.96788,1.04693,0.52909,0.36387,0.38025,0.19825,0.506,0.34441,0.35916,0.1714,1.77222,2.54811,1.02193,1.09646,0.000401,0.000401,0.000401
32,440.763,1.67685,2.62979,1.01084,1.04119,0.5383,0.3793,0.3924,0.20136,0.5114,0.35966,0.3702,0.17267,1.77394,2.54043,1.02135,1.10331,0.0003977,0.0003977,0.0003977
33,454.71,1.62213,2.6036,0.97317,1.0511,0.53139,0.38236,0.3931,0.20527,0.50813,0.36632,0.37052,0.17269,1.7481,2.53069,1.02033,1.09381,0.0003944,0.0003944,0.0003944
34,468.357,1.54379,2.49907,0.92771,1.047,0.5316,0.38572,0.39515,0.20462,0.49924,0.36044,0.36794,0.17058,1.73697,2.52969,1.01704,1.09125,0.0003911,0.0003911,0.0003911
35,482.091,1.62237,2.63271,0.96255,1.03523,0.52624,0.38474,0.39198,0.20351,0.49996,0.36732,0.3687,0.16819,1.73685,2.52861,1.01587,1.09162,0.0003878,0.0003878,0.0003878
36,494.777,1.51386,2.47381,0.89895,1.03191,0.50789,0.37131,0.37436,0.19628,0.47565,0.35036,0.3456,0.15909,1.73515,2.52198,1.01668,1.08605,0.0003845,0.0003845,0.0003845
37,508.514,1.63492,2.60882,0.97704,1.04212,0.51294,0.37807,0.37659,0.19305,0.48532,0.35486,0.35011,0.16449,1.7607,2.5268,1.02071,1.09303,0.0003812,0.0003812,0.0003812
38,522.036,1.57,2.54161,0.93498,1.04653,0.49123,0.39263,0.37673,0.19389,0.4868,0.36393,0.35651,0.1672,1.76401,2.53368,1.02158,1.09409,0.0003779,0.0003779,0.0003779
39,535.649,1.59083,2.56219,0.95813,1.04386,0.48642,0.39749,0.38115,0.19862,0.47204,0.36477,0.35442,0.16614,1.75336,2.55025,1.01917,1.08951,0.0003746,0.0003746,0.0003746
40,548.365,1.61701,2.55692,0.96929,1.0315,0.49654,0.39802,0.38828,0.20165,0.47137,0.36582,0.36019,0.16729,1.74938,2.55096,1.02357,1.08302,0.0003713,0.0003713,0.0003713
41,562.088,1.57303,2.54411,0.93538,1.0276,0.50525,0.37466,0.38538,0.19889,0.48365,0.3447,0.35835,0.16487,1.75105,2.52901,1.0217,1.08248,0.000368,0.000368,0.000368
42,575.313,1.60247,2.51987,0.99111,1.04048,0.51215,0.38724,0.39816,0.20574,0.49079,0.3611,0.37273,0.17483,1.75367,2.50998,1.01085,1.09278,0.0003647,0.0003647,0.0003647
43,588.55,1.53489,2.48328,0.92007,1.05024,0.51318,0.39148,0.39546,0.20598,0.49023,0.36211,0.36696,0.17027,1.74558,2.51739,1.00062,1.09496,0.0003614,0.0003614,0.0003614
44,602.039,1.5984,2.56331,0.94953,1.04779,0.51423,0.3826,0.38328,0.20155,0.49509,0.35676,0.35532,0.16546,1.73722,2.51553,1.0076,1.09111,0.0003581,0.0003581,0.0003581
45,615.494,1.64078,2.54773,0.96335,1.01422,0.51044,0.38628,0.37899,0.1988,0.49276,0.35624,0.35075,0.16323,1.73335,2.51044,1.01577,1.08999,0.0003548,0.0003548,0.0003548
46,629.192,1.58992,2.52558,0.93201,1.03289,0.50458,0.39201,0.38075,0.19927,0.48133,0.36346,0.3525,0.16547,1.74097,2.51018,1.03521,1.09108,0.0003515,0.0003515,0.0003515
47,642.869,1.59193,2.55884,0.93291,1.02559,0.50016,0.39492,0.383,0.198,0.48913,0.35354,0.35125,0.16457,1.76329,2.55007,1.03854,1.09749,0.0003482,0.0003482,0.0003482
48,656.479,1.5607,2.52676,0.91593,1.03418,0.49166,0.39387,0.38343,0.19673,0.46802,0.3606,0.35257,0.16433,1.78105,2.57489,1.02338,1.10238,0.0003449,0.0003449,0.0003449
49,669.892,1.52099,2.4601,0.89741,1.02528,0.50615,0.38898,0.38474,0.19602,0.47238,0.35702,0.35048,0.16353,1.77759,2.56817,1.02281,1.09689,0.0003416,0.0003416,0.0003416
50,683.228,1.6002,2.49728,0.94833,1.02225,0.52909,0.39243,0.3912,0.20013,0.49812,0.36359,0.36181,0.16776,1.76459,2.54714,1.01673,1.09549,0.0003383,0.0003383,0.0003383
51,696.824,1.58661,2.54927,0.93719,1.0295,0.50452,0.41196,0.3911,0.20159,0.49511,0.36279,0.36235,0.16662,1.75526,2.53532,1.02078,1.09601,0.000335,0.000335,0.000335
52,710.035,1.61761,2.55148,0.98934,1.03991,0.50387,0.40684,0.38828,0.20076,0.47925,0.38456,0.36448,0.16566,1.74637,2.52626,1.0108,1.09206,0.0003317,0.0003317,0.0003317
53,723.606,1.54109,2.45806,0.90004,1.02314,0.51867,0.40296,0.39272,0.20049,0.49814,0.37827,0.36555,0.16528,1.74684,2.5162,1.00587,1.09303,0.0003284,0.0003284,0.0003284
54,737.601,1.50928,2.4812,0.87782,1.02008,0.5249,0.40221,0.39454,0.20111,0.49011,0.38012,0.36309,0.16759,1.76295,2.51533,1.01544,1.09883,0.0003251,0.0003251,0.0003251
55,751.585,1.57091,2.53436,0.92676,1.01778,0.50748,0.39803,0.39108,0.20048,0.48106,0.37049,0.36286,0.16822,1.75745,2.52638,1.02814,1.08995,0.0003218,0.0003218,0.0003218
56,765.341,1.5628,2.47934,0.9286,1.03549,0.50966,0.38283,0.38038,0.1951,0.48047,0.35935,0.3516,0.16295,1.76017,2.54121,1.03039,1.08845,0.0003185,0.0003185,0.0003185
57,779.039,1.55095,2.51256,0.90842,1.01989,0.49367,0.38346,0.37347,0.19193,0.46133,0.35791,0.34149,0.15959,1.76617,2.54458,1.02747,1.09098,0.0003152,0.0003152,0.0003152
58,792.864,1.5448,2.475,0.90582,1.01677,0.49646,0.38747,0.37557,0.19252,0.45921,0.36258,0.34368,0.16094,1.76441,2.54203,1.01931,1.09105,0.0003119,0.0003119,0.0003119
59,806.378,1.46539,2.46993,0.83529,1.02782,0.48766,0.36952,0.36544,0.18985,0.45175,0.35073,0.33808,0.1572,1.7659,2.54346,1.01838,1.09814,0.0003086,0.0003086,0.0003086
60,820.029,1.53617,2.52206,0.93551,1.0397,0.4846,0.37111,0.36206,0.1888,0.46461,0.35322,0.34137,0.15722,1.77262,2.56047,1.02112,1.10228,0.0003053,0.0003053,0.0003053
61,833.581,1.56794,2.48018,0.91977,1.02635,0.48674,0.38688,0.36934,0.19082,0.46363,0.35488,0.33953,0.15618,1.76531,2.54712,1.02263,1.09678,0.000302,0.000302,0.000302
62,847.51,1.66591,2.59867,0.98493,1.01911,0.5116,0.3865,0.38305,0.19834,0.4779,0.35754,0.3511,0.16236,1.75082,2.52384,1.02692,1.08766,0.0002987,0.0002987,0.0002987
