epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,142.141,1.85799,3.07402,1.17209,1.09418,0.36577,0.25372,0.26242,0.13843,0.35447,0.24591,0.25217,0.11044,1.83382,3.25733,1.20136,1.15439,0.0004571,0.0004571,0.0004571
15,152.549,1.95786,3.22445,1.19624,1.11232,0.38662,0.24155,0.26652,0.14291,0.37129,0.23142,0.25053,0.11,1.80852,3.16769,1.15977,1.14972,0.0004538,0.0004538,0.0004538
16,162.683,1.84952,3.09703,1.14637,1.09483,0.43537,0.22843,0.27831,0.14628,0.43811,0.22423,0.27455,0.12374,1.84793,3.11441,1.14567,1.1778,0.0004505,0.0004505,0.0004505
17,172.987,1.94168,3.11317,1.18942,1.09245,0.39611,0.2804,0.28479,0.14717,0.37941,0.27269,0.2737,0.11787,1.83318,3.12796,1.13498,1.17536,0.0004472,0.0004472,0.0004472
18,183.351,1.91796,3.17428,1.18513,1.09023,0.39335,0.27985,0.28426,0.14599,0.37144,0.26816,0.26861,0.11451,1.80251,3.14858,1.14417,1.15321,0.0004439,0.0004439,0.0004439
19,192.58,1.93427,3.13394,1.20962,1.10179,0.39112,0.25042,0.26843,0.13976,0.37385,0.2368,0.25099,0.11028,1.78918,3.09982,1.13137,1.14284,0.0004406,0.0004406,0.0004406
20,202.065,1.90182,3.07582,1.17874,1.08516,0.39194,0.23465,0.24706,0.13111,0.38159,0.2249,0.23257,0.1015,1.79814,3.10862,1.14146,1.13838,0.0004373,0.0004373,0.0004373
21,211.925,1.83844,3.05925,1.16685,1.07391,0.36966,0.25986,0.25655,0.13752,0.35842,0.24413,0.24134,0.10571,1.75492,3.09805,1.12581,1.11985,0.000434,0.000434,0.000434
22,221.942,1.78729,2.94244,1.08664,1.06212,0.39469,0.26525,0.26678,0.14036,0.37293,0.26495,0.25413,0.11293,1.76264,3.0903,1.11241,1.12483,0.0004307,0.0004307,0.0004307
23,231.845,1.83142,2.98728,1.12949,1.07419,0.39931,0.26113,0.27315,0.14469,0.38218,0.25678,0.2569,0.11321,1.75235,3.09461,1.09663,1.11896,0.0004274,0.0004274,0.0004274
24,242.082,1.83851,3.03755,1.14514,1.07871,0.40524,0.26322,0.28428,0.14949,0.39766,0.25696,0.26813,0.11731,1.73427,3.02171,1.0665,1.11391,0.0004241,0.0004241,0.0004241
25,251.273,1.76812,2.90005,1.08419,1.06045,0.40539,0.25996,0.28075,0.14917,0.38743,0.24924,0.25871,0.11686,1.73082,3.04584,1.06027,1.11142,0.0004208,0.0004208,0.0004208
26,260.987,1.78228,2.95145,1.09138,1.06702,0.41347,0.27038,0.2825,0.15088,0.38693,0.25043,0.25774,0.11649,1.7381,3.02161,1.0401,1.11635,0.0004175,0.0004175,0.0004175
27,270.784,1.78194,2.87742,1.08459,1.06014,0.42884,0.26046,0.27998,0.14589,0.4015,0.24251,0.25888,0.11578,1.76968,3.01987,1.04903,1.13149,0.0004142,0.0004142,0.0004142
28,280.739,1.71729,2.85157,1.04795,1.06351,0.42099,0.27426,0.29418,0.1544,0.38847,0.25651,0.26744,0.11843,1.72025,3.01429,1.06267,1.11835,0.0004109,0.0004109,0.0004109
29,290.629,1.74401,2.93127,1.08827,1.0668,0.4333,0.30263,0.30486,0.16025,0.4009,0.29618,0.28853,0.12443,1.71377,2.9655,1.0429,1.11265,0.0004076,0.0004076,0.0004076
30,300.52,1.72907,2.89542,1.05576,1.04991,0.42826,0.2949,0.30266,0.16021,0.39897,0.27245,0.27714,0.12262,1.73219,2.9766,1.02973,1.1136,0.0004043,0.0004043,0.0004043
31,309.987,1.77048,2.95345,1.10482,1.06576,0.43206,0.28293,0.30101,0.16005,0.40373,0.26242,0.27293,0.12198,1.73485,2.99129,1.02207,1.11232,0.000401,0.000401,0.000401
32,318.926,1.70342,2.8111,1.02899,1.04941,0.4317,0.25108,0.28041,0.14973,0.41312,0.23496,0.25677,0.11679,1.73603,2.96131,1.03078,1.12005,0.0003977,0.0003977,0.0003977
33,328.567,1.73339,2.93418,1.05346,1.04702,0.43673,0.27543,0.29231,0.15392,0.42402,0.26441,0.27572,0.12293,1.7172,2.95167,1.03712,1.11704,0.0003944,0.0003944,0.0003944
34,337.442,1.75503,2.85343,1.07389,1.0611,0.43174,0.30816,0.30914,0.16089,0.41053,0.29621,0.29141,0.12924,1.73448,2.92049,1.05615,1.1293,0.0003911,0.0003911,0.0003911
35,346.974,1.84405,2.90331,1.10543,1.0421,0.42571,0.31228,0.30531,0.15885,0.39963,0.28839,0.28084,0.12344,1.72737,2.93861,1.05181,1.12589,0.0003878,0.0003878,0.0003878
36,356.199,1.72293,2.77061,1.01883,1.03271,0.43097,0.29267,0.2969,0.15656,0.41669,0.28216,0.27941,0.12233,1.71767,2.92915,1.04999,1.12094,0.0003845,0.0003845,0.0003845
37,365.465,1.72309,2.80412,1.01911,1.03123,0.43557,0.28076,0.29492,0.15592,0.42796,0.27229,0.2829,0.128,1.72084,2.93209,1.03879,1.12106,0.0003812,0.0003812,0.0003812
38,375.118,1.76758,2.86848,1.06895,1.05706,0.43461,0.29716,0.30528,0.1619,0.42166,0.28805,0.29268,0.13261,1.71303,2.93448,1.02003,1.10613,0.0003779,0.0003779,0.0003779
39,385.371,1.80094,2.89698,1.07824,1.04365,0.43663,0.31734,0.31439,0.16661,0.42527,0.3033,0.30061,0.13159,1.70506,2.9032,1.02922,1.09977,0.0003746,0.0003746,0.0003746
40,394.694,1.77462,2.78246,1.07541,1.03746,0.44493,0.30825,0.32165,0.16812,0.43503,0.28589,0.30455,0.13367,1.71887,2.9306,1.02304,1.11529,0.0003713,0.0003713,0.0003713
41,404.103,1.76717,2.842,1.04831,1.04429,0.45872,0.28437,0.32221,0.16629,0.45108,0.27331,0.31107,0.13771,1.72377,2.93893,1.03493,1.12626,0.000368,0.000368,0.000368
42,414.084,1.80458,2.88615,1.09022,1.0495,0.466,0.27819,0.32124,0.16416,0.45843,0.26694,0.30676,0.13723,1.72734,2.91864,1.04161,1.12649,0.0003647,0.0003647,0.0003647
43,423.165,1.68679,2.68944,1.00313,1.03903,0.45066,0.29242,0.32198,0.16714,0.44033,0.28147,0.30774,0.1367,1.70546,2.92777,1.03473,1.11205,0.0003614,0.0003614,0.0003614
44,433.103,1.62481,2.74985,0.97192,1.03741,0.43366,0.31308,0.3265,0.17259,0.41285,0.29836,0.30214,0.1394,1.68752,2.94225,1.0293,1.09583,0.0003581,0.0003581,0.0003581
45,443.148,1.79216,2.86082,1.07581,1.03764,0.43034,0.31947,0.32505,0.17444,0.40971,0.30717,0.31026,0.13687,1.68839,2.96378,1.01398,1.09505,0.0003548,0.0003548,0.0003548
46,453.216,1.74147,2.83478,1.02659,1.03536,0.43962,0.31551,0.31979,0.16953,0.42047,0.30391,0.30275,0.1346,1.69289,2.90054,1.01651,1.104,0.0003515,0.0003515,0.0003515
47,462.651,1.77323,2.83546,1.04797,1.0372,0.45345,0.30639,0.31404,0.16509,0.43807,0.29512,0.30043,0.13373,1.70117,2.86988,1.03635,1.1108,0.0003482,0.0003482,0.0003482
48,472.194,1.71859,2.73753,1.01816,1.02959,0.45685,0.29265,0.3139,0.16619,0.44217,0.28682,0.2997,0.13189,1.70316,2.88323,1.04687,1.11375,0.0003449,0.0003449,0.0003449
49,481.705,1.59977,2.65651,0.93099,1.01986,0.47094,0.28116,0.31201,0.16483,0.43995,0.26044,0.28321,0.12602,1.69476,2.9109,1.02206,1.10816,0.0003416,0.0003416,0.0003416
50,491.85,1.64856,2.81838,0.9517,1.02004,0.46254,0.2822,0.30863,0.16324,0.43863,0.26455,0.28139,0.12561,1.70729,2.93654,1.04231,1.11195,0.0003383,0.0003383,0.0003383
51,501.601,1.68303,2.72913,1.01954,1.03161,0.44559,0.30934,0.31634,0.16713,0.42293,0.29769,0.29548,0.13144,1.71662,2.94359,1.05879,1.12033,0.000335,0.000335,0.000335
52,511.122,1.61,2.66931,0.94807,1.03397,0.44478,0.30751,0.31623,0.16537,0.41961,0.29162,0.29143,0.13035,1.73613,2.98284,1.06734,1.12879,0.0003317,0.0003317,0.0003317
53,521.18,1.68456,2.75257,0.99754,1.02828,0.4639,0.30854,0.31995,0.16733,0.43195,0.29418,0.29782,0.13201,1.72475,2.97783,1.04418,1.1224,0.0003284,0.0003284,0.0003284
54,530.401,1.7232,2.6777,1.03885,1.02104,0.45903,0.29217,0.31459,0.16526,0.44296,0.27749,0.29645,0.13093,1.69627,2.91268,1.00637,1.10429,0.0003251,0.0003251,0.0003251
55,539.68,1.77573,2.76589,1.04784,1.01744,0.44053,0.30374,0.31702,0.16538,0.42631,0.29402,0.30101,0.13097,1.71,2.91799,1.02071,1.10442,0.0003218,0.0003218,0.0003218
56,548.524,1.74013,2.697,1.05409,1.02733,0.45295,0.31639,0.32394,0.16727,0.43463,0.30503,0.30735,0.13357,1.72145,2.90691,1.02263,1.10998,0.0003185,0.0003185,0.0003185
57,557.907,1.71646,2.73787,0.99285,1.02183,0.45969,0.30734,0.32135,0.16877,0.45614,0.30517,0.31428,0.13904,1.68459,2.84001,0.99428,1.09533,0.0003152,0.0003152,0.0003152
58,566.93,1.65744,2.64401,0.98277,1.02549,0.46008,0.30691,0.3201,0.16729,0.45113,0.30766,0.31392,0.14105,1.69318,2.83558,0.99588,1.09872,0.0003119,0.0003119,0.0003119
59,576.352,1.75201,2.74401,1.03412,1.03454,0.46136,0.31459,0.32357,0.16702,0.44796,0.31167,0.31359,0.13919,1.69742,2.84348,0.99904,1.10685,0.0003086,0.0003086,0.0003086
60,585.289,1.67584,2.70837,1.00491,1.02291,0.45435,0.30818,0.31848,0.16637,0.42279,0.29825,0.2949,0.1293,1.67656,2.8524,1.01583,1.09881,0.0003053,0.0003053,0.0003053
61,594.746,1.64043,2.64872,0.9871,1.02619,0.47168,0.29767,0.31674,0.16639,0.44098,0.27882,0.28926,0.12694,1.67886,2.85923,1.02066,1.10077,0.000302,0.000302,0.000302
62,603.9,1.7562,2.7362,1.03951,1.01484,0.46595,0.29743,0.3152,0.16592,0.44621,0.27391,0.28699,0.12628,1.67486,2.89102,1.00158,1.10102,0.0002987,0.0002987,0.0002987
63,613.556,1.7088,2.72251,1.01326,1.02581,0.47365,0.30333,0.32169,0.1692,0.44387,0.28287,0.29508,0.13029,1.66771,2.90262,1.00391,1.10073,0.0002954,0.0002954,0.0002954
64,623.298,1.63196,2.72879,0.94523,1.01218,0.4553,0.3201,0.33069,0.17384,0.43585,0.30826,0.31178,0.13871,1.66984,2.90483,1.00582,1.10285,0.0002921,0.0002921,0.0002921
65,632.697,1.66821,2.66911,1.01342,1.03548,0.4335,0.32306,0.32369,0.17216,0.42021,0.32045,0.31566,0.14282,1.68772,2.91851,1.03734,1.1087,0.0002888,0.0002888,0.0002888
66,642.558,1.62029,2.67761,0.9409,1.01109,0.4272,0.30908,0.31344,0.16835,0.4189,0.29911,0.30086,0.13613,1.68037,2.85244,1.03545,1.10004,0.0002855,0.0002855,0.0002855
67,651.43,1.64916,2.66423,0.96936,1.02979,0.4383,0.28017,0.29787,0.15862,0.42424,0.2639,0.27941,0.12408,1.69103,2.85323,1.03486,1.09572,0.0002822,0.0002822,0.0002822
68,660.962,1.64605,2.68346,0.96056,1.01593,0.42786,0.2717,0.29106,0.15359,0.4208,0.25894,0.27291,0.12339,1.71831,2.8603,1.04354,1.10448,0.0002789,0.0002789,0.0002789
69,671.003,1.65849,2.74152,0.9506,1.00991,0.44402,0.28435,0.29898,0.15557,0.43101,0.27137,0.28196,0.12678,1.73057,2.86394,1.03548,1.11086,0.0002756,0.0002756,0.0002756
70,680.385,1.62994,2.69579,0.93014,1.00477,0.44629,0.30197,0.31185,0.1639,0.42403,0.29323,0.29493,0.13167,1.68406,2.87426,1.01238,1.10146,0.0002723,0.0002723,0.0002723
71,690.448,1.69993,2.76508,0.98412,1.02464,0.44869,0.28791,0.30726,0.16346,0.43809,0.28538,0.29609,0.12803,1.68069,2.87814,1.01798,1.10062,0.000269,0.000269,0.000269
72,699.463,1.69483,2.75349,0.99404,1.035,0.4602,0.28412,0.31082,0.16048,0.44199,0.27088,0.29216,0.12927,1.71341,2.86707,1.02542,1.10858,0.0002657,0.0002657,0.0002657
73,709.21,1.69974,2.76474,0.9989,1.01912,0.46423,0.28824,0.31676,0.15791,0.43926,0.27058,0.29141,0.12819,1.76996,2.86863,1.03509,1.12411,0.0002624,0.0002624,0.0002624
74,719.164,1.61381,2.69543,0.91498,1.01342,0.46309,0.29958,0.31727,0.16484,0.4351,0.28905,0.29488,0.13051,1.71194,2.85215,1.00416,1.10588,0.0002591,0.0002591,0.0002591
75,728.167,1.61408,2.64654,0.96032,1.01412,0.45791,0.30815,0.32111,0.16891,0.43714,0.29306,0.30043,0.13415,1.7054,2.83985,0.99373,1.10653,0.0002558,0.0002558,0.0002558
76,738.011,1.67864,2.72445,0.94953,1.01273,0.45688,0.32114,0.33327,0.17281,0.44292,0.31324,0.31819,0.14106,1.72314,2.86199,0.99767,1.1217,0.0002525,0.0002525,0.0002525
77,747.226,1.5693,2.59934,0.91864,1.01148,0.45035,0.32518,0.33991,0.17719,0.44067,0.32054,0.328,0.14539,1.70821,2.88761,0.99461,1.11648,0.0002492,0.0002492,0.0002492
78,756.766,1.61043,2.61975,0.93649,1.02112,0.46234,0.32543,0.34432,0.17791,0.45175,0.31044,0.32192,0.14362,1.70242,2.87513,0.98369,1.1097,0.0002459,0.0002459,0.0002459
79,765.652,1.61912,2.51882,0.95207,0.99428,0.45889,0.33694,0.35,0.17976,0.43683,0.31891,0.32377,0.14283,1.7077,2.85324,0.9838,1.11021,0.0002426,0.0002426,0.0002426
80,774.693,1.52698,2.50598,0.88122,1.00145,0.45861,0.33934,0.34625,0.18071,0.44013,0.32605,0.32515,0.14345,1.70253,2.83738,0.98411,1.11111,0.0002393,0.0002393,0.0002393
81,784.261,1.66601,2.73749,0.9484,1.01414,0.4609,0.32993,0.34123,0.17763,0.45196,0.31693,0.32078,0.14301,1.68987,2.82941,0.98244,1.10882,0.000236,0.000236,0.000236
82,793.371,1.64003,2.59228,0.94693,0.99193,0.45619,0.32678,0.33412,0.17465,0.43331,0.30998,0.30949,0.13938,1.69701,2.83453,0.984,1.11082,0.0002327,0.0002327,0.0002327
83,803.028,1.62359,2.6216,0.95704,1.00577,0.43302,0.33933,0.33108,0.1728,0.41092,0.31979,0.30498,0.13604,1.72034,2.86532,1.00018,1.11701,0.0002294,0.0002294,0.0002294
84,812.137,1.57956,2.60572,0.8999,0.99402,0.4359,0.33431,0.32854,0.1696,0.40187,0.31174,0.29542,0.13088,1.74037,2.89505,1.01281,1.12544,0.0002261,0.0002261,0.0002261
85,821.078,1.64069,2.58049,0.97473,0.99821,0.43317,0.34246,0.33027,0.17172,0.40511,0.32685,0.30588,0.13529,1.7236,2.88667,1.0141,1.12497,0.0002228,0.0002228,0.0002228
86,830.95,1.57138,2.56799,0.9128,0.99271,0.43978,0.33767,0.33258,0.17306,0.41334,0.32331,0.31068,0.13926,1.71722,2.87901,1.01445,1.12394,0.0002195,0.0002195,0.0002195
87,839.935,1.61368,2.58417,0.94007,1.01045,0.438,0.33242,0.33235,0.17487,0.4241,0.32732,0.32042,0.14495,1.70588,2.85447,1.01271,1.11488,0.0002162,0.0002162,0.0002162
88,850.071,1.6287,2.58488,0.95584,1.00346,0.45712,0.32633,0.33914,0.17594,0.4431,0.31952,0.32752,0.14755,1.70899,2.85095,0.99466,1.11014,0.0002129,0.0002129,0.0002129
89,860.146,1.60101,2.63718,0.90346,1.0048,0.45992,0.31254,0.33516,0.1746,0.45309,0.30905,0.32788,0.1469,1.69658,2.85238,0.9777,1.10684,0.0002096,0.0002096,0.0002096
90,870.264,1.59282,2.67184,0.89605,1.00439,0.47156,0.29608,0.32581,0.17037,0.46227,0.28854,0.31469,0.14385,1.68862,2.84504,0.9739,1.10774,0.0002063,0.0002063,0.0002063
91,879.829,1.7319,2.66081,1.01535,1.01662,0.47959,0.29402,0.32222,0.16856,0.46639,0.2855,0.31,0.14172,1.68662,2.84994,0.97861,1.10778,0.000203,0.000203,0.000203
92,889.429,1.5886,2.5458,0.9038,0.98386,0.49321,0.2898,0.32133,0.16959,0.48348,0.28308,0.31094,0.14067,1.68284,2.85105,0.97801,1.10445,0.0001997,0.0001997,0.0001997
93,899.125,1.57197,2.57659,0.89772,0.99114,0.46385,0.30968,0.32624,0.1717,0.45357,0.29585,0.3099,0.1394,1.67888,2.84372,0.98519,1.09855,0.0001964,0.0001964,0.0001964
94,908.889,1.55537,2.53638,0.86922,0.99504,0.458,0.32806,0.33268,0.17317,0.43911,0.31125,0.31259,0.14041,1.69638,2.84625,0.99557,1.10278,0.0001931,0.0001931,0.0001931
95,917.794,1.57486,2.59339,0.91165,0.99668,0.45006,0.34457,0.3367,0.17546,0.42899,0.31972,0.31601,0.1426,1.6919,2.82864,0.99628,1.10438,0.0001898,0.0001898,0.0001898
96,927.603,1.57342,2.59122,0.88503,0.99459,0.45064,0.33937,0.32861,0.17157,0.43418,0.32375,0.3116,0.13937,1.68831,2.81802,1.0033,1.10571,0.0001865,0.0001865,0.0001865
97,937.279,1.62121,2.64128,0.9315,0.99969,0.44563,0.33311,0.32332,0.16889,0.43635,0.32167,0.30904,0.13812,1.69624,2.8187,1.00898,1.10836,0.0001832,0.0001832,0.0001832
98,946.86,1.5616,2.5344,0.8981,0.9989,0.4422,0.33599,0.32534,0.16981,0.42624,0.32353,0.3102,0.13849,1.71008,2.8245,1.01847,1.11509,0.0001799,0.0001799,0.0001799
99,956.749,1.68009,2.71845,0.98071,1.00473,0.45084,0.32339,0.32781,0.16907,0.44423,0.3135,0.31605,0.14069,1.73047,2.86292,1.00831,1.1268,0.0001766,0.0001766,0.0001766
100,966.408,1.58019,2.57485,0.91702,0.98989,0.45355,0.30311,0.31989,0.16614,0.44928,0.29977,0.31384,0.13932,1.71247,2.86186,0.99787,1.12026,0.0001733,0.0001733,0.0001733
