epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,152.571,1.85378,3.11435,1.21761,1.1136,0.38625,0.25273,0.26623,0.1363,0.35908,0.23164,0.2419,0.10735,1.91857,3.17687,1.19032,1.08694,0.0004538,0.0004538,0.0004538
16,162.125,1.85704,3.08209,1.20115,1.09944,0.42616,0.25065,0.28121,0.14784,0.39068,0.22446,0.24959,0.10407,1.84823,3.21893,1.15356,1.06532,0.0004505,0.0004505,0.0004505
17,172.102,1.8934,3.06097,1.18841,1.09648,0.41732,0.23211,0.2718,0.14322,0.39575,0.21437,0.24748,0.1041,1.85779,3.20125,1.11737,1.08051,0.0004472,0.0004472,0.0004472
18,182.362,1.84762,3.14134,1.14425,1.10785,0.41522,0.2438,0.28267,0.14346,0.40763,0.23244,0.25966,0.10616,1.88831,3.12014,1.14353,1.0886,0.0004439,0.0004439,0.0004439
19,192.257,1.87224,3.00132,1.19026,1.09881,0.41276,0.26802,0.29031,0.14866,0.39348,0.25421,0.26555,0.11195,1.8875,3.03666,1.14702,1.08021,0.0004406,0.0004406,0.0004406
20,201.433,1.87791,3.04456,1.20011,1.09439,0.39845,0.25525,0.27688,0.1426,0.38183,0.23947,0.25569,0.1103,1.88654,3.02726,1.13243,1.07275,0.0004373,0.0004373,0.0004373
21,211.982,1.76421,2.95355,1.10176,1.06081,0.40251,0.25039,0.28485,0.15178,0.38908,0.24033,0.27106,0.1211,1.84138,3.02871,1.103,1.06265,0.000434,0.000434,0.000434
22,222.028,1.76739,2.99515,1.08542,1.082,0.4439,0.26715,0.32115,0.16906,0.42924,0.25536,0.30549,0.1358,1.80102,3.03085,1.07676,1.05438,0.0004307,0.0004307,0.0004307
23,231.42,1.87965,2.99634,1.16063,1.08304,0.46902,0.26701,0.32012,0.17008,0.45657,0.25534,0.30276,0.13039,1.81555,3.10433,1.0893,1.05546,0.0004274,0.0004274,0.0004274
24,240.673,1.79263,2.93649,1.11583,1.0718,0.46731,0.27744,0.33109,0.16989,0.43611,0.25571,0.2987,0.12546,1.91647,3.15326,1.09584,1.08328,0.0004241,0.0004241,0.0004241
25,250.101,1.79615,2.9379,1.09947,1.0731,0.45323,0.27552,0.32214,0.16685,0.4316,0.25863,0.29886,0.12683,1.90858,3.09037,1.09256,1.08817,0.0004208,0.0004208,0.0004208
26,259.48,1.7759,2.93897,1.11175,1.07195,0.43742,0.29377,0.31423,0.16204,0.40964,0.27257,0.28871,0.12701,1.85479,3.01957,1.08236,1.08489,0.0004175,0.0004175,0.0004175
27,268.727,1.77724,2.84171,1.07857,1.0618,0.44116,0.30318,0.32063,0.16624,0.42106,0.26991,0.29083,0.12772,1.8475,3.12563,1.07097,1.08593,0.0004142,0.0004142,0.0004142
28,278.583,1.76703,2.95655,1.10374,1.0798,0.43228,0.30818,0.32266,0.16963,0.40199,0.28618,0.29726,0.13322,1.8136,3.13323,1.05833,1.08194,0.0004109,0.0004109,0.0004109
29,287.903,1.81163,2.93424,1.11693,1.08258,0.42904,0.29578,0.32003,0.17325,0.40967,0.27358,0.3015,0.13753,1.7747,3.00058,1.05558,1.0734,0.0004076,0.0004076,0.0004076
30,297.232,1.73851,2.86942,1.05705,1.06462,0.44057,0.27293,0.31361,0.16829,0.41121,0.25271,0.28954,0.12865,1.7993,2.9991,1.04383,1.06689,0.0004043,0.0004043,0.0004043
31,306.06,1.73001,2.79527,1.07411,1.05593,0.45452,0.27134,0.31392,0.16608,0.42687,0.25295,0.28956,0.12577,1.82192,3.00874,1.05641,1.06614,0.000401,0.000401,0.000401
32,315.204,1.77959,2.89285,1.0751,1.07293,0.47553,0.27951,0.32465,0.17216,0.45783,0.26753,0.30193,0.1279,1.79518,3.06887,1.05842,1.05624,0.0003977,0.0003977,0.0003977
33,324.818,1.73922,2.8695,1.05595,1.07342,0.46104,0.29528,0.33083,0.17508,0.42963,0.27566,0.30373,0.13145,1.79499,3.0562,1.04129,1.05533,0.0003944,0.0003944,0.0003944
34,333.875,1.72434,2.86384,1.05951,1.06381,0.44198,0.30253,0.32605,0.17202,0.4231,0.27467,0.30074,0.13095,1.81373,3.02443,1.0416,1.05653,0.0003911,0.0003911,0.0003911
35,344.109,1.82402,2.93022,1.09039,1.05561,0.4551,0.30494,0.33122,0.17719,0.42442,0.2848,0.30664,0.13639,1.78438,2.95721,1.02696,1.04982,0.0003878,0.0003878,0.0003878
36,353.461,1.71997,2.79432,1.02474,1.04277,0.45591,0.30235,0.33315,0.17937,0.44404,0.27773,0.30929,0.13938,1.76341,2.92759,1.02165,1.04688,0.0003845,0.0003845,0.0003845
37,363.043,1.7189,2.7907,1.02384,1.04899,0.4434,0.3089,0.34016,0.18479,0.43106,0.29537,0.31929,0.14794,1.72824,2.99953,1.0061,1.05074,0.0003812,0.0003812,0.0003812
38,372.381,1.68249,2.75693,1.01197,1.04609,0.45233,0.29695,0.32937,0.17639,0.43515,0.28075,0.31062,0.14048,1.76902,2.9936,1.03054,1.06094,0.0003779,0.0003779,0.0003779
39,381.875,1.74392,2.79863,1.03369,1.04287,0.45494,0.3112,0.32507,0.17039,0.42353,0.29178,0.30211,0.13189,1.81378,2.9821,1.04129,1.06535,0.0003746,0.0003746,0.0003746
40,391.912,1.74534,2.84775,1.05405,1.04322,0.46183,0.31247,0.33016,0.17211,0.43789,0.2935,0.3077,0.13147,1.785,2.96633,1.03129,1.05107,0.0003713,0.0003713,0.0003713
41,401.736,1.76674,2.86813,1.05492,1.04136,0.44812,0.30885,0.33561,0.17596,0.42348,0.29517,0.31186,0.13797,1.76804,2.95903,1.01597,1.04771,0.000368,0.000368,0.000368
42,410.831,1.81284,2.87271,1.08987,1.05613,0.452,0.30191,0.33644,0.17884,0.42739,0.28429,0.31098,0.13896,1.76618,2.96924,1.01154,1.04497,0.0003647,0.0003647,0.0003647
43,420.334,1.63119,2.75475,0.96732,1.05366,0.4548,0.29424,0.33866,0.18116,0.43111,0.27553,0.31273,0.13972,1.76262,2.99638,1.00279,1.0416,0.0003614,0.0003614,0.0003614
44,430.106,1.61397,2.74059,0.97102,1.04023,0.44799,0.31195,0.33876,0.18025,0.42084,0.29732,0.31311,0.13824,1.77522,3.00807,1.01292,1.04734,0.0003581,0.0003581,0.0003581
45,439.895,1.73428,2.79085,1.03725,1.0365,0.46676,0.29546,0.33431,0.17262,0.42868,0.28449,0.30868,0.13281,1.80994,2.97983,1.02536,1.05264,0.0003548,0.0003548,0.0003548
46,448.997,1.77018,2.81474,1.06583,1.04725,0.4468,0.3029,0.3355,0.17777,0.42581,0.28849,0.31681,0.13925,1.75644,2.92764,1.02195,1.03493,0.0003515,0.0003515,0.0003515
47,458.059,1.75632,2.77642,1.05397,1.0443,0.44722,0.30766,0.33758,0.18133,0.42599,0.2936,0.32004,0.14206,1.72923,2.90833,1.01254,1.03097,0.0003482,0.0003482,0.0003482
48,467.91,1.70095,2.73681,0.99521,1.03428,0.45046,0.31113,0.34182,0.18568,0.41599,0.29277,0.31571,0.14089,1.73478,2.98901,0.99352,1.03792,0.0003449,0.0003449,0.0003449
49,477.024,1.66507,2.75419,0.97178,1.02451,0.4456,0.28985,0.33184,0.18118,0.42458,0.27343,0.30915,0.13734,1.74118,3.06701,0.99447,1.04328,0.0003416,0.0003416,0.0003416
50,486.792,1.67707,2.73464,0.98693,1.02693,0.44005,0.28413,0.32856,0.1822,0.42029,0.27272,0.31118,0.14175,1.72183,3.02127,1.00332,1.04167,0.0003383,0.0003383,0.0003383
51,496.092,1.67661,2.69966,0.99771,1.03464,0.46892,0.32044,0.35019,0.18723,0.43552,0.30352,0.32499,0.14663,1.72365,2.96454,0.98246,1.04348,0.000335,0.000335,0.000335
52,505.405,1.64946,2.70178,0.97696,1.0415,0.47462,0.33828,0.35793,0.19167,0.44497,0.32153,0.3347,0.15232,1.72807,2.91029,0.98804,1.04066,0.0003317,0.0003317,0.0003317
53,515.302,1.62409,2.75178,0.94352,1.03619,0.47307,0.32921,0.35294,0.18997,0.43953,0.31353,0.33026,0.15093,1.72988,2.88824,0.98939,1.03965,0.0003284,0.0003284,0.0003284
54,525.544,1.81507,2.84903,1.05569,1.03451,0.47957,0.30138,0.33576,0.18148,0.45746,0.2821,0.31245,0.14027,1.75856,2.89331,0.99394,1.03971,0.0003251,0.0003251,0.0003251
55,534.883,1.74119,2.77871,1.01322,1.01389,0.4701,0.30816,0.3378,0.17994,0.44668,0.2828,0.31113,0.13911,1.78956,2.92133,1.00615,1.04498,0.0003218,0.0003218,0.0003218
56,544.142,1.69652,2.71496,1.00661,1.03363,0.48737,0.31914,0.35039,0.18685,0.45338,0.304,0.32495,0.14574,1.76291,2.93819,1.00421,1.04714,0.0003185,0.0003185,0.0003185
57,553.766,1.66446,2.67746,0.98894,1.02488,0.47119,0.31168,0.3422,0.18534,0.43831,0.29558,0.31714,0.14417,1.75188,2.97621,0.99027,1.04484,0.0003152,0.0003152,0.0003152
58,563.644,1.64371,2.69914,0.97088,1.03166,0.45771,0.30198,0.3336,0.17929,0.42247,0.28364,0.30547,0.13915,1.75679,3.00989,0.98978,1.0431,0.0003119,0.0003119,0.0003119
59,572.725,1.69136,2.69264,1.02281,1.02269,0.44827,0.29354,0.32662,0.17505,0.4171,0.27485,0.30205,0.13838,1.75218,2.94894,0.99014,1.04373,0.0003086,0.0003086,0.0003086
60,582.507,1.64764,2.65739,0.97557,1.02028,0.45491,0.31585,0.34206,0.18524,0.43585,0.30085,0.32562,0.15131,1.7287,2.88249,0.99004,1.04903,0.0003053,0.0003053,0.0003053
61,591.493,1.64883,2.71136,0.9782,1.02031,0.47121,0.31072,0.34092,0.18189,0.4497,0.30126,0.32578,0.14718,1.76257,2.87442,0.9977,1.06253,0.000302,0.000302,0.000302
62,602.009,1.71789,2.71598,1.00125,1.02185,0.49997,0.29988,0.34872,0.18329,0.47073,0.27906,0.32358,0.14533,1.80252,2.8741,1.00188,1.0606,0.0002987,0.0002987,0.0002987
63,612.054,1.68379,2.72199,1.00771,1.02812,0.50383,0.28504,0.33998,0.18563,0.48862,0.2661,0.31883,0.14513,1.76513,2.91716,1.00502,1.04461,0.0002954,0.0002954,0.0002954
64,621.155,1.6193,2.63085,0.96423,1.01499,0.48293,0.30673,0.35191,0.19241,0.46843,0.28982,0.33409,0.15253,1.73115,2.9096,0.98559,1.04003,0.0002921,0.0002921,0.0002921
65,630.338,1.69423,2.6652,1.02017,1.0447,0.49091,0.33264,0.35923,0.19612,0.46184,0.31916,0.33982,0.15765,1.70897,2.91853,0.98365,1.03851,0.0002888,0.0002888,0.0002888
66,640.691,1.61314,2.67855,0.91937,1.01777,0.48527,0.33294,0.35763,0.19325,0.46167,0.31402,0.33302,0.15148,1.74352,2.92816,1.00156,1.04834,0.0002855,0.0002855,0.0002855
67,650.109,1.6084,2.61234,0.94906,1.02124,0.46143,0.31552,0.34628,0.18647,0.44675,0.29758,0.32397,0.14673,1.76989,2.92597,0.99824,1.05347,0.0002822,0.0002822,0.0002822
68,659.227,1.57115,2.57281,0.9395,1.01313,0.46134,0.3106,0.34465,0.18807,0.44062,0.29172,0.32143,0.14954,1.7389,2.90537,0.99271,1.04589,0.0002789,0.0002789,0.0002789
69,668.557,1.67053,2.63863,0.99038,1.01199,0.46031,0.32155,0.3491,0.18963,0.4389,0.30555,0.32504,0.15117,1.73745,2.91465,0.98727,1.04607,0.0002756,0.0002756,0.0002756
70,678.602,1.62662,2.66952,0.93369,1.01288,0.46127,0.33751,0.35489,0.19133,0.42715,0.31838,0.32642,0.15026,1.74599,2.95033,0.97777,1.04722,0.0002723,0.0002723,0.0002723
71,688.733,1.63323,2.67188,0.95237,1.0148,0.46756,0.34243,0.35557,0.19248,0.42979,0.32708,0.32845,0.15151,1.71765,2.914,0.9786,1.04402,0.000269,0.000269,0.000269
72,698.154,1.65556,2.7327,0.95548,1.02728,0.47389,0.33618,0.35813,0.19397,0.44661,0.31573,0.33162,0.15427,1.71072,2.88625,0.98023,1.04156,0.0002657,0.0002657,0.0002657
73,707.508,1.68649,2.67525,0.97648,1.01653,0.4791,0.32515,0.35676,0.18985,0.42528,0.3062,0.32315,0.14694,1.75171,2.89798,0.99343,1.04891,0.0002624,0.0002624,0.0002624
74,717.125,1.60434,2.62656,0.93889,1.02435,0.46061,0.29518,0.33996,0.18176,0.4175,0.27515,0.31134,0.13963,1.76546,2.91583,1.00382,1.0484,0.0002591,0.0002591,0.0002591
75,726.367,1.56303,2.55256,0.92178,1.01588,0.44415,0.29956,0.33722,0.18282,0.40465,0.27803,0.30869,0.14077,1.74022,2.91105,1.00399,1.04063,0.0002558,0.0002558,0.0002558
76,735.837,1.66274,2.61708,0.95672,1.00765,0.45753,0.30843,0.33744,0.18453,0.43915,0.281,0.31117,0.14297,1.71052,2.91614,0.99799,1.03518,0.0002525,0.0002525,0.0002525
77,745.682,1.54017,2.56627,0.89519,1.01241,0.47571,0.33505,0.34725,0.18732,0.44454,0.31275,0.32129,0.1458,1.72512,2.9231,0.99341,1.03757,0.0002492,0.0002492,0.0002492
78,754.618,1.60752,2.56455,0.9379,1.0091,0.48472,0.33665,0.35466,0.19281,0.45829,0.32125,0.33365,0.15389,1.7325,2.89548,0.99159,1.04368,0.0002459,0.0002459,0.0002459
79,764.743,1.62344,2.66413,0.92345,1.00685,0.47187,0.33041,0.35433,0.18922,0.44485,0.31364,0.33204,0.15084,1.73673,2.88544,0.99042,1.0507,0.0002426,0.0002426,0.0002426
80,773.415,1.55389,2.5727,0.914,1.02062,0.45816,0.32229,0.35125,0.18894,0.42691,0.31088,0.32792,0.14974,1.74519,2.88132,0.98786,1.05226,0.0002393,0.0002393,0.0002393
81,783.337,1.64554,2.6384,0.95905,1.01139,0.45546,0.29935,0.34433,0.18597,0.4224,0.27768,0.31554,0.14498,1.76175,2.90768,0.97714,1.04496,0.000236,0.000236,0.000236
82,793.291,1.68333,2.74492,0.96092,1.01054,0.46364,0.28392,0.33009,0.1786,0.43605,0.26337,0.30265,0.13775,1.75999,2.93722,0.98981,1.04213,0.0002327,0.0002327,0.0002327
83,802.056,1.63074,2.58361,0.96933,1.01447,0.48024,0.29772,0.33752,0.18311,0.45454,0.28099,0.31447,0.14377,1.75598,2.94323,1.00563,1.04573,0.0002294,0.0002294,0.0002294
84,811.977,1.58141,2.58817,0.88675,0.99993,0.48609,0.31217,0.34538,0.185,0.46723,0.29656,0.32495,0.14698,1.75804,2.91901,1.01872,1.05044,0.0002261,0.0002261,0.0002261
85,821.057,1.67863,2.60362,0.98159,1.01525,0.49458,0.30943,0.34823,0.1857,0.46947,0.29595,0.32498,0.14803,1.75502,2.90315,1.01058,1.04927,0.0002228,0.0002228,0.0002228
